id,filepath,duration,class_label
8770051,./assets/audio_train/8770051_water.wav,0.33678004535147393,water
8770049,./assets/audio_train/8770049_father.wav,0.44693877551020406,father
8780066,./assets/audio_train/8780066_apples.wav,0.45197278911564626,apples
8780062,./assets/audio_train/8780062_flowers.wav,0.6027210884353742,flowers
8780049,./assets/audio_train/8780049_worker.wav,0.6489795918367347,worker
8780051,./assets/audio_train/8780051_water.wav,0.3902947845804989,water
8780049,./assets/audio_train/8780049_father.wav,0.3692063492063492,father
8880066,./assets/audio_train/8880066_apples.wav,0.658639455782313,apples
8880062,./assets/audio_train/8880062_flowers.wav,0.6278458049886622,flowers
8880049,./assets/audio_train/8880049_worker.wav,0.6607709750566894,worker
8880051,./assets/audio_train/8880051_water.wav,0.8429024943310658,water
8880049,./assets/audio_train/8880049_father.wav,0.5741950113378684,father
8930066,./assets/audio_train/8930066_apples.wav,0.34984126984126984,apples
8930062,./assets/audio_train/8930062_flowers.wav,0.5389115646258503,flowers
8930049,./assets/audio_train/8930049_worker.wav,0.5046258503401361,worker
8930051,./assets/audio_train/8930051_water.wav,0.38988662131519275,water
8930049,./assets/audio_train/8930049_father.wav,0.5428571428571428,father
8980066,./assets/audio_train/8980066_apples.wav,0.4346938775510204,apples
8980062,./assets/audio_train/8980062_flowers.wav,0.48403628117913833,flowers
8980049,./assets/audio_train/8980049_worker.wav,0.4897052154195011,worker
8980051,./assets/audio_train/8980051_water.wav,0.2923809523809524,water
8980049,./assets/audio_train/8980049_father.wav,0.2521995464852608,father
9010066,./assets/audio_train/9010066_apples.wav,0.5164625850340137,apples
9010062,./assets/audio_train/9010062_flowers.wav,0.518095238095238,flowers
9010049,./assets/audio_train/9010049_worker.wav,0.47950113378684805,worker
9010051,./assets/audio_train/9010051_water.wav,0.4496598639455782,water
9010049,./assets/audio_train/9010049_father.wav,0.3742857142857143,father
9060066,./assets/audio_train/9060066_apples.wav,0.6577324263038549,apples
9060062,./assets/audio_train/9060062_flowers.wav,0.7703854875283447,flowers
9060049,./assets/audio_train/9060049_worker.wav,0.5161451247165533,worker
9060051,./assets/audio_train/9060051_water.wav,0.4630839002267574,water
9060049,./assets/audio_train/9060049_father.wav,0.5979138321995465,father
9070066,./assets/audio_train/9070066_apples.wav,0.3784126984126984,apples
9070062,./assets/audio_train/9070062_flowers.wav,0.5063945578231293,flowers
9070049,./assets/audio_train/9070049_worker.wav,0.5254421768707483,worker
9070051,./assets/audio_train/9070051_water.wav,0.3859410430839002,water
9070049,./assets/audio_train/9070049_father.wav,0.43718820861678004,father
9250066,./assets/audio_train/9250066_apples.wav,0.4945124716553288,apples
9250062,./assets/audio_train/9250062_flowers.wav,0.5820408163265306,flowers
9250049,./assets/audio_train/9250049_worker.wav,0.5235374149659864,worker
9250051,./assets/audio_train/9250051_water.wav,0.42394557823129253,water
9250224,./assets/audio_train/9250224_water.wav,0.6665759637188209,water
9250049,./assets/audio_train/9250049_father.wav,0.5341950113378685,father
9260066,./assets/audio_train/9260066_apples.wav,0.48766439909297055,apples
9260062,./assets/audio_train/9260062_flowers.wav,0.5594557823129251,flowers
9260049,./assets/audio_train/9260049_worker.wav,0.43378684807256235,worker
9260051,./assets/audio_train/9260051_water.wav,0.3690249433106576,water
9260049,./assets/audio_train/9260049_father.wav,0.3508390022675737,father
9270066,./assets/audio_train/9270066_apples.wav,0.4126530612244898,apples
9270062,./assets/audio_train/9270062_flowers.wav,0.3956916099773243,flowers
9270049,./assets/audio_train/9270049_worker.wav,0.36634920634920637,worker
9270051,./assets/audio_train/9270051_water.wav,0.4638548752834467,water
9270049,./assets/audio_train/9270049_father.wav,0.45138321995464853,father
9350066,./assets/audio_train/9350066_apples.wav,0.599954648526077,apples
9350062,./assets/audio_train/9350062_flowers.wav,0.656281179138322,flowers
9350049,./assets/audio_train/9350049_worker.wav,0.4964172335600907,worker
9350051,./assets/audio_train/9350051_water.wav,0.4398185941043084,water
9350049,./assets/audio_train/9350049_father.wav,0.36848072562358275,father
9400066,./assets/audio_train/9400066_apples.wav,0.6710657596371882,apples
9400062,./assets/audio_train/9400062_flowers.wav,0.6869387755102041,flowers
9400049,./assets/audio_train/9400049_worker.wav,0.6235374149659864,worker
9400051,./assets/audio_train/9400051_water.wav,0.5004081632653061,water
9400049,./assets/audio_train/9400049_father.wav,0.4850340136054422,father
9470066,./assets/audio_train/9470066_apples.wav,0.4077097505668934,apples
9470062,./assets/audio_train/9470062_flowers.wav,0.378140589569161,flowers
9470049,./assets/audio_train/9470049_worker.wav,0.4620408163265306,worker
9470051,./assets/audio_train/9470051_water.wav,0.47922902494331066,water
9470049,./assets/audio_train/9470049_father.wav,0.3491609977324263,father
9550066,./assets/audio_train/9550066_apples.wav,0.5633560090702948,apples
9550062,./assets/audio_train/9550062_flowers.wav,0.570702947845805,flowers
9550049,./assets/audio_train/9550049_worker.wav,0.5756009070294784,worker
9550051,./assets/audio_train/9550051_water.wav,0.6589569160997732,water
9550049,./assets/audio_train/9550049_father.wav,0.5222675736961451,father
9560066,./assets/audio_train/9560066_apples.wav,0.5756916099773243,apples
9560062,./assets/audio_train/9560062_flowers.wav,0.6543310657596372,flowers
9560049,./assets/audio_train/9560049_worker.wav,0.47369614512471653,worker
9560051,./assets/audio_train/9560051_water.wav,0.716281179138322,water
9560049,./assets/audio_train/9560049_father.wav,0.6049433106575963,father
9570066,./assets/audio_train/9570066_apples.wav,0.5380952380952381,apples
9570062,./assets/audio_train/9570062_flowers.wav,0.5222675736961451,flowers
9570049,./assets/audio_train/9570049_worker.wav,0.44253968253968257,worker
9570051,./assets/audio_train/9570051_water.wav,0.4670294784580499,water
9570049,./assets/audio_train/9570049_father.wav,0.44258503401360544,father
9650066,./assets/audio_train/9650066_apples.wav,0.618140589569161,apples
9650062,./assets/audio_train/9650062_flowers.wav,0.677641723356009,flowers
9650049,./assets/audio_train/9650049_worker.wav,0.4287074829931973,worker
9650051,./assets/audio_train/9650051_water.wav,0.41718820861678,water
9650049,./assets/audio_train/9650049_father.wav,0.38643990929705213,father
9660066,./assets/audio_train/9660066_apples.wav,0.5487074829931973,apples
9660062,./assets/audio_train/9660062_flowers.wav,0.5001360544217687,flowers
9660049,./assets/audio_train/9660049_worker.wav,0.5434467120181405,worker
9660051,./assets/audio_train/9660051_water.wav,0.5389115646258503,water
9660049,./assets/audio_train/9660049_father.wav,0.5087074829931972,father
9690066,./assets/audio_train/9690066_apples.wav,0.5296598639455782,apples
9690062,./assets/audio_train/9690062_flowers.wav,0.6076643990929705,flowers
9690049,./assets/audio_train/9690049_worker.wav,0.46303854875283446,worker
9690051,./assets/audio_train/9690051_water.wav,0.41882086167800453,water
9690049,./assets/audio_train/9690049_father.wav,0.3547845804988662,father
9700066,./assets/audio_train/9700066_apples.wav,0.73859410430839,apples
9700062,./assets/audio_train/9700062_flowers.wav,0.6565986394557823,flowers
9700049,./assets/audio_train/9700049_worker.wav,0.48657596371882084,worker
9700051,./assets/audio_train/9700051_water.wav,0.7678458049886622,water
9700049,./assets/audio_train/9700049_father.wav,0.6152834467120182,father
9740066,./assets/audio_train/9740066_apples.wav,0.45764172335600906,apples
9740062,./assets/audio_train/9740062_flowers.wav,0.9027664399092971,flowers
9740049,./assets/audio_train/9740049_worker.wav,0.4910204081632653,worker
9740051,./assets/audio_train/9740051_water.wav,0.5508843537414966,water
9740049,./assets/audio_train/9740049_father.wav,0.3687074829931973,father
9930066,./assets/audio_train/9930066_apples.wav,0.5136507936507937,apples
9930062,./assets/audio_train/9930062_flowers.wav,0.5198185941043084,flowers
9930049,./assets/audio_train/9930049_worker.wav,0.5231292517006803,worker
9930051,./assets/audio_train/9930051_water.wav,0.5154195011337869,water
9930049,./assets/audio_train/9930049_father.wav,0.38997732426303855,father
9980066,./assets/audio_train/9980066_apples.wav,0.38013605442176873,apples
9980062,./assets/audio_train/9980062_flowers.wav,0.5513832199546486,flowers
9980049,./assets/audio_train/9980049_worker.wav,0.48766439909297055,worker
9980051,./assets/audio_train/9980051_water.wav,0.3219501133786848,water
9980049,./assets/audio_train/9980049_father.wav,0.413968253968254,father
10210066,./assets/audio_train/10210066_apples.wav,0.5243537414965986,apples
10210062,./assets/audio_train/10210062_flowers.wav,0.39922902494331064,flowers
10210049,./assets/audio_train/10210049_worker.wav,0.519501133786848,worker
10210051,./assets/audio_train/10210051_water.wav,0.39582766439909295,water
10210049,./assets/audio_train/10210049_father.wav,0.4579591836734694,father
10290066,./assets/audio_train/10290066_apples.wav,0.42839002267573695,apples
10290062,./assets/audio_train/10290062_flowers.wav,0.5004081632653061,flowers
10290049,./assets/audio_train/10290049_worker.wav,0.5118367346938776,worker
10290051,./assets/audio_train/10290051_water.wav,0.3434467120181406,water
10290049,./assets/audio_train/10290049_father.wav,0.33015873015873015,father
10680066,./assets/audio_train/10680066_apples.wav,0.36603174603174604,apples
10680062,./assets/audio_train/10680062_flowers.wav,0.3910657596371882,flowers
10680049,./assets/audio_train/10680049_worker.wav,0.38263038548752837,worker
10680051,./assets/audio_train/10680051_water.wav,0.35020408163265304,water
10680049,./assets/audio_train/10680049_father.wav,0.2980045351473923,father
10790066,./assets/audio_train/10790066_apples.wav,0.6821315192743764,apples
10790062,./assets/audio_train/10790062_flowers.wav,0.6263492063492063,flowers
10790049,./assets/audio_train/10790049_worker.wav,0.6124716553287982,worker
10790051,./assets/audio_train/10790051_water.wav,0.5877097505668935,water
10790049,./assets/audio_train/10790049_father.wav,0.6942857142857143,father
10810066,./assets/audio_train/10810066_apples.wav,0.5,apples
10810062,./assets/audio_train/10810062_flowers.wav,0.5149659863945578,flowers
10810049,./assets/audio_train/10810049_worker.wav,0.5554648526077097,worker
10810051,./assets/audio_train/10810051_water.wav,0.4067573696145125,water
10810049,./assets/audio_train/10810049_father.wav,0.4029024943310658,father
14460066,./assets/audio_train/14460066_apples.wav,0.6724716553287982,apples
14460062,./assets/audio_train/14460062_flowers.wav,0.5779591836734694,flowers
14460049,./assets/audio_train/14460049_worker.wav,0.4121541950113379,worker
14460051,./assets/audio_train/14460051_water.wav,0.4854421768707483,water
14460049,./assets/audio_train/14460049_father.wav,0.5214512471655329,father
